company,date,freq,when,Company Name,Bankruptcy_Year,UserID,Followers,Following,before_start,before_end,after_start,after_end,Date of Bankruptcy,Company Sector,comments,Public/Private Supporting URLs,number
ChuckECheese,23/07/2020,94,after,Chuck E. Cheese,2020,167808821,46105,415,25/05/2020,24/06/2020,25/06/2020,25/07/2020,"June 25, 2020",Consumer Discretionary,NA,NA,28
ChuckECheese,24/07/2020,57,after,Chuck E. Cheese,2020,167808821,46105,415,25/05/2020,24/06/2020,25/06/2020,25/07/2020,"June 25, 2020",Consumer Discretionary,NA,NA,29
cineworld,12/09/2022,313,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,5
cineworld,13/09/2022,619,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,6
cineworld,15/09/2022,278,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,8
cineworld,16/09/2022,328,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,9
cineworld,17/09/2022,235,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,10
cineworld,14/09/2022,333,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,7
cineworld,19/09/2022,77,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,12
cineworld,20/09/2022,454,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,13
cineworld,21/09/2022,350,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,14
cineworld,18/09/2022,175,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,11
cineworld,07/09/2022,559,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,0
cineworld,08/09/2022,300,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,1
cineworld,09/09/2022,259,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,2
cineworld,10/09/2022,424,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,3
cineworld,11/09/2022,218,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,4
cineworld,08/08/2022,191,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-30
cineworld,09/08/2022,314,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-29
cineworld,10/08/2022,215,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-28
cineworld,11/08/2022,195,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-27
cineworld,12/08/2022,296,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-26
cineworld,13/08/2022,262,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-25
cineworld,14/08/2022,211,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-24
cineworld,15/08/2022,362,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-23
cineworld,16/08/2022,309,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-22
cineworld,17/08/2022,391,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-21
cineworld,18/08/2022,300,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-20
cineworld,19/08/2022,957,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-19
cineworld,20/08/2022,884,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-18
cineworld,21/08/2022,616,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-17
cineworld,22/08/2022,466,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-16
cineworld,23/08/2022,751,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-15
cineworld,24/08/2022,426,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-14
cineworld,25/08/2022,391,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-13
cineworld,26/08/2022,479,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-12
cineworld,27/08/2022,329,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-11
cineworld,28/08/2022,458,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-10
cineworld,29/08/2022,429,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-9
cineworld,30/08/2022,465,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-8
cineworld,31/08/2022,358,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-7
cineworld,01/09/2022,374,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-6
cineworld,02/09/2022,1443,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-5
cineworld,03/09/2022,792,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-4
cineworld,04/09/2022,414,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-3
cineworld,05/09/2022,742,before,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,-2
cineworld,25/09/2022,359,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,18
cineworld,26/09/2022,670,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,19
cineworld,27/09/2022,471,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,20
cineworld,28/09/2022,386,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,21
cineworld,29/09/2022,304,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,22
cineworld,30/09/2022,282,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,23
cineworld,01/10/2022,324,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,24
cineworld,02/10/2022,171,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,25
cineworld,03/10/2022,505,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,26
cineworld,04/10/2022,290,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,27
cineworld,22/09/2022,343,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,15
cineworld,23/09/2022,368,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,16
cineworld,24/09/2022,570,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,17
cineworld,05/10/2022,214,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,28
cineworld,06/10/2022,159,after,Cineworld Group,2022,17679727,303261,16975,07/08/2022,06/09/2022,07/09/2022,07/10/2022,"September 7, 2022",Consumer Discretionary,NA,NA,29
claires,19/02/2018,38,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-28
claires,20/02/2018,34,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-27
claires,23/02/2018,39,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-24
claires,24/02/2018,41,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-23
claires,21/02/2018,33,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-26
claires,22/02/2018,25,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-25
claires,27/02/2018,33,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-20
claires,28/02/2018,38,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-19
claires,25/02/2018,40,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-22
claires,26/02/2018,35,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-21
claires,03/03/2018,16,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-16
claires,04/03/2018,53,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-15
claires,05/03/2018,36,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-14
claires,06/03/2018,40,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-13
claires,07/03/2018,59,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-12
claires,08/03/2018,33,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-11
claires,09/03/2018,81,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-10
claires,10/03/2018,204,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-9
claires,11/03/2018,178,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-8
claires,12/03/2018,98,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-7
claires,13/03/2018,180,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-6
claires,01/03/2018,102,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-18
claires,02/03/2018,33,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-17
claires,30/03/2018,593,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,11
claires,31/03/2018,96,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,12
claires,01/04/2018,45,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,13
claires,02/04/2018,205,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,14
claires,03/04/2018,28,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,15
claires,04/04/2018,61,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,16
claires,05/04/2018,74,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,17
claires,06/04/2018,48,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,18
claires,07/04/2018,38,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,19
claires,08/04/2018,134,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,20
claires,09/04/2018,43,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,21
claires,10/04/2018,49,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,22
claires,11/04/2018,84,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,23
claires,12/04/2018,74,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,24
claires,13/04/2018,732,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,25
claires,14/04/2018,274,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,26
claires,15/04/2018,258,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,27
claires,16/04/2018,118,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,28
claires,17/04/2018,279,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,29
claires,18/04/2018,258,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,30
claires,08/04/2018,134,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,20
claires,09/04/2018,43,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,21
claires,10/04/2018,49,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,22
claires,11/04/2018,84,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,23
claires,12/04/2018,74,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,24
claires,14/03/2018,116,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-5
claires,15/03/2018,92,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-4
claires,16/03/2018,151,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-3
claires,17/03/2018,109,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,-2
claires,19/03/2018,261,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,0
claires,20/03/2018,134,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,1
claires,21/03/2018,97,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,2
claires,22/03/2018,36,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,3
claires,23/03/2018,33,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,4
claires,24/03/2018,114,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,5
claires,25/03/2018,162,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,6
claires,26/03/2018,60,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,7
claires,27/03/2018,24,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,8
claires,28/03/2018,29,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,9
claires,29/03/2018,28,before,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,10
claires,19/03/2018,261,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,0
claires,20/03/2018,134,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,1
claires,21/03/2018,97,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,2
claires,22/03/2018,36,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,3
claires,23/03/2018,33,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,4
claires,24/03/2018,114,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,5
claires,25/03/2018,162,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,6
claires,26/03/2018,60,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,7
claires,27/03/2018,24,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,8
claires,28/03/2018,29,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,9
claires,29/03/2018,28,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,10
claires,30/03/2018,593,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,11
claires,31/03/2018,96,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,12
claires,01/04/2018,45,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,13
claires,02/04/2018,205,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,14
claires,03/04/2018,28,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,15
claires,04/04/2018,61,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,16
claires,05/04/2018,74,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,17
claires,06/04/2018,48,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,18
claires,07/04/2018,38,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,19
claires,16/04/2018,118,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,28
claires,13/04/2018,732,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,25
claires,14/04/2018,274,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,26
claires,15/04/2018,258,after,Claire’s Holdings LLC,2018,204812327,65400,225,19/02/2018,18/03/2018,19/03/2018,19/04/2018,"March 19, 2018",Consumer Discretionary,NA,NA,27
